DOB_ID,Group_Class,GC_Percent,Event_ID,DOB_Area_m2,DOB_Avg_DS,DOB_Max_DS,bui_raw,dsr_raw,dc_raw,dmc_raw,ffm_raw,fwi_raw,isi_raw,tmax_raw,prec_raw,ws_raw,rh_raw,Elev_raw,Slp_raw,Rugg_raw,Northness,Eastness,M_cwd_raw,M_tmax_raw,M_vpd_raw,DOY
AZ3271210988120040626_182,aspen,0.156168662,AZ3271210988120040626,1728900,520.9158189,1134.014764,522.292,34.259,977.791,525.502,96.715,56.433,17.275,33.007,0.08,9.095,12.747,2220,30,0.013,0.761,-0.627,199.394,26.702,1.827,182
AZ3271210988120040626_182,shrub,60.22904737,AZ3271210988120040626,1728900,520.9158189,1134.014764,522.292,34.259,977.791,525.502,96.715,56.433,17.275,33.007,0.08,9.095,12.747,2220,30,0.013,0.761,-0.627,199.394,26.702,1.827,182
AZ3271210988120040626_182,warm_conifer,36.07496096,AZ3271210988120040626,1728900,520.9158189,1134.014764,522.292,34.259,977.791,525.502,96.715,56.433,17.275,33.007,0.08,9.095,12.747,2220,30,0.013,0.761,-0.627,199.394,26.702,1.827,182
AZ3271210988120040626_182,wetland,0.416449766,AZ3271210988120040626,1728900,520.9158189,1134.014764,522.292,34.259,977.791,525.502,96.715,56.433,17.275,33.007,0.08,9.095,12.747,2220,30,0.013,0.761,-0.627,199.394,26.702,1.827,182
AZ3271210988120040626_182,woodland,3.123373243,AZ3271210988120040626,1728900,520.9158189,1134.014764,522.292,34.259,977.791,525.502,96.715,56.433,17.275,33.007,0.08,9.095,12.747,2220,30,0.013,0.761,-0.627,199.394,26.702,1.827,182
AZ3271210988120040626_183,herbaceous,0.724637681,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_183,mixed_aspen,0.086956522,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_183,shrub,42.31884058,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_183,warm_conifer,52.92753623,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_183,wetland,0.666666667,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_183,woodland,3.275362319,AZ3271210988120040626,3105000,472.8012349,1490.369141,529.387,43.123,987.318,532.713,98.074,64.267,21.372,34.193,0,9.732,8.207,2537.333,26,0.023,0.487,-0.318,199.394,26.702,1.827,183
AZ3271210988120040626_184,herbaceous,0.065082981,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_184,mixed_aspen,0.341685649,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_184,shrub,34.68922877,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_184,warm_conifer,48.09632281,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_184,wetland,0.602017572,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_184,woodland,16.20566222,AZ3271210988120040626,5531400,410.4877126,1382.931641,536.768,38.043,997,540.217,98.554,59.873,19.024,35.388,0,6.171,6.873,2108,23.167,0.015,0.286,-0.172,199.394,26.702,1.827,184
AZ3271210988120040626_185,aspen,4.16245852,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,cool_conifer,0.259702785,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,herbaceous,0.144279325,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,mixed_aspen,4.068676959,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,prior burn,0.086567595,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,shrub,31.14269225,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,warm_conifer,45.09450296,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,wetland,0.634829029,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_185,woodland,14.40629058,AZ3271210988120040626,12475800,351.5939117,1544.344482,543.659,42.417,1006.423,547.222,98.606,63.67,21.046,35.989,0,8.04,9.268,2363.357,24.714,0.028,0.677,-0.131,199.394,26.702,1.827,185
AZ3271210988120040626_186,aspen,2.245677775,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,cool_conifer,0.861312954,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,herbaceous,2.7593335,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,mixed_aspen,1.45013781,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,nonfuel,0.673390128,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,shrub,38.85304435,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,warm_conifer,24.95928339,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,wetland,0.338261087,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_186,woodland,27.85955901,AZ3271210988120040626,28735200,1034.786611,4060.209473,551.201,46.137,1019.145,554.861,98.643,66.745,22.767,34.591,0,9.48,10.498,2096.25,23.531,0.016,0.001,0.281,199.394,26.702,1.827,186
AZ3271210988120040626_187,aspen,2.366844208,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,cool_conifer,0.675765646,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,herbaceous,1.554593875,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,mixed_aspen,4.756990679,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,nonfuel,1.251664447,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,prior burn,0.103195739,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,shrub,34.54394141,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,warm_conifer,34.38748336,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,wetland,0.702396804,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_187,woodland,19.65712383,AZ3271210988120040626,27036000,455.8285191,1847.620117,557.815,40.743,1025.665,561.615,98.693,62.239,20.272,34.536,0,7.072,9.096,2019,26.7,0.017,0.19,0.204,199.394,26.702,1.827,187
AZ3271210988120040626_188,aspen,0.890547264,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,cool_conifer,1.701492537,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,disturbed,0.029850746,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,herbaceous,0.691542289,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,mixed_aspen,2.074626866,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,nonfuel,0.134328358,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,prior burn,0.447761194,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,shrub,43.12437811,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,warm_conifer,38.69154229,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,wetland,0.691542289,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_188,woodland,11.52238806,AZ3271210988120040626,18090000,730.0963355,2963.78125,564.919,48.583,1035.411,568.841,98.712,68.745,23.899,35.863,0,10.287,11.248,2052.45,25.9,0.015,0.334,0.458,199.394,26.702,1.827,188
AZ3271210988120040626_189,aspen,0.399564112,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,cool_conifer,0.024216007,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,herbaceous,0.314808088,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,mixed_aspen,1.737498486,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,nonfuel,0.520644146,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,prior burn,0.054486015,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,shrub,21.419058,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,warm_conifer,58.14868628,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,wetland,0.665940186,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_189,woodland,16.71509868,AZ3271210988120040626,14866200,596.1687421,2049.243896,571.635,48.922,1045.094,575.667,98.091,69.016,24.056,36.614,0,12.037,15.307,2318.176,24.706,0.014,0.205,0.253,199.394,26.702,1.827,189
AZ3271210988120040626_190,aspen,2.683843264,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,cool_conifer,0.793224787,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,herbaceous,0.405558538,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,mixed_aspen,3.363750224,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,nonfuel,0.328025288,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,prior burn,8.063457983,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,shrub,19.12089223,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,warm_conifer,58.79405976,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,wetland,0.429414922,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_190,woodland,6.017773007,AZ3271210988120040626,15090300,629.8061341,2643.577148,578.148,32.72,1054.796,582.283,97.534,54.986,16.563,35.768,0.002,6.091,18.162,2552.471,23.529,0.019,0.309,0.011,199.394,26.702,1.827,190
AZ3271210988120040626_192,aspen,2.057142857,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,herbaceous,0.228571429,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,mixed_aspen,2.933333333,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,shrub,8.914285714,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,warm_conifer,84.91428571,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,wetland,0.304761905,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3271210988120040626_192,woodland,0.647619048,AZ3271210988120040626,2362500,568.2379528,1372.913319,588.911,18.11,1073.392,593.188,93.08,39.365,9.768,33.09,0.62,7.672,28.201,2623.667,34,0.009,0.314,0.496,199.394,26.702,1.827,192
AZ3342010937820040517_136,herbaceous,0.069897484,AZ3342010937820040517,3862800,751.2278581,2612.983462,132.302,29.604,253.085,132.697,95.157,51.963,18.254,22.639,0,14.377,20.232,2014,26.25,0.016,-0.226,-0.454,185.547,23.348,1.287,136
AZ3342010937820040517_136,shrub,41.26281454,AZ3342010937820040517,3862800,751.2278581,2612.983462,132.302,29.604,253.085,132.697,95.157,51.963,18.254,22.639,0,14.377,20.232,2014,26.25,0.016,-0.226,-0.454,185.547,23.348,1.287,136
AZ3342010937820040517_136,warm_conifer,27.12022367,AZ3342010937820040517,3862800,751.2278581,2612.983462,132.302,29.604,253.085,132.697,95.157,51.963,18.254,22.639,0,14.377,20.232,2014,26.25,0.016,-0.226,-0.454,185.547,23.348,1.287,136
AZ3342010937820040517_136,wetland,6.82665424,AZ3342010937820040517,3862800,751.2278581,2612.983462,132.302,29.604,253.085,132.697,95.157,51.963,18.254,22.639,0,14.377,20.232,2014,26.25,0.016,-0.226,-0.454,185.547,23.348,1.287,136
AZ3342010937820040517_136,woodland,24.72041007,AZ3342010937820040517,3862800,751.2278581,2612.983462,132.302,29.604,253.085,132.697,95.157,51.963,18.254,22.639,0,14.377,20.232,2014,26.25,0.016,-0.226,-0.454,185.547,23.348,1.287,136
AZ3342010937820040517_139,disturbed,3.241140882,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_139,prior burn,1.382886776,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_139,shrub,55.70440795,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_139,warm_conifer,34.61538462,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_139,wetland,1.555747623,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_139,woodland,3.500432152,AZ3342010937820040517,2082600,866.6604708,2545.672799,149.391,45.767,273.174,149.926,96.745,66.465,25.756,25.609,0,16.943,13.168,2166,12,0.003,-0.095,-0.982,185.547,23.348,1.287,139
AZ3342010937820040517_140,aspen,0.026171159,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,disturbed,4.606124051,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,mixed_aspen,0.732792463,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,prior burn,0.994504057,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,shrub,22.50719707,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,warm_conifer,66.00366396,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,wetland,0.575765506,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_140,woodland,4.553781733,AZ3342010937820040517,3438900,556.8987322,1622.498169,155.337,45.832,280.07,155.923,96.797,66.518,25.386,25.96,0.088,16.519,12.575,2185,21.5,0.015,0.25,-0.176,185.547,23.348,1.287,140
AZ3342010937820040517_141,aspen,0.420079815,AZ3342010937820040517,4284900,711.851831,1719.44751,161.043,47.024,286.769,161.68,96.848,67.49,25.657,26.977,0,16.592,12.395,2329,21.8,0.017,-0.145,-0.549,185.547,23.348,1.287,141
AZ3342010937820040517_141,disturbed,1.323251418,AZ3342010937820040517,4284900,711.851831,1719.44751,161.043,47.024,286.769,161.68,96.848,67.49,25.657,26.977,0,16.592,12.395,2329,21.8,0.017,-0.145,-0.549,185.547,23.348,1.287,141
AZ3342010937820040517_141,mixed_aspen,1.764335224,AZ3342010937820040517,4284900,711.851831,1719.44751,161.043,47.024,286.769,161.68,96.848,67.49,25.657,26.977,0,16.592,12.395,2329,21.8,0.017,-0.145,-0.549,185.547,23.348,1.287,141
AZ3342010937820040517_141,prior burn,0.084015963,AZ3342010937820040517,4284900,711.851831,1719.44751,161.043,47.024,286.769,161.68,96.848,67.49,25.657,26.977,0,16.592,12.395,2329,21.8,0.017,-0.145,-0.549,185.547,23.348,1.287,141
AZ3342010937820040517_141,shrub,6.784289015,AZ3342010937820040517,4284900,711.851831,1719.44751,161.043,47.024,286.769,161.68,96.848,67.49,25.657,26.977,0,16.592,12.395,2329,21.8,0.017,-0.145,-0.549,185.547,23.348,1.287,141
